verdict,product,file,category,overlap,brand_on_pack,text_found
ok,Bru Cold Coffee180Ml,bru-cold-coffee180ml.jpg,Beverages,1.0,,BRU BRU BRU BRU Cold Cold Cold Cold Coffee Coffee Coffee Coffee Classic Classic Classic Classic FLAVOURED MILK FLAVOUREDMILK FLAVOURED MILK FLAVOUREDMILK
ok,Milky Bar 40Rs,milky-bar-40rs.jpg,Chocolates & Candies,1.0,,fiavour Milky Miikybar Mikybar
ok,Gold Winner R.G.N Oil 850G,gold-winner-r-g-n-oil-850g.jpg,Cooking Oils,1.0,,"Gotd dwinner Refined Sunflower Oil VITAD3+ Idieonlyedidleail fartifiedith Vegen VitaminD3 Contains Omega 6 VitaminE Vitamins Fortified with AD2&D3 TAOU alyad 0253 Gold Winner anPinateLimled F5SALLCNo.10012040000 ForMlots NnS.Ro (GNe-,Monboliom ood,Venyohen 20100210E10015 Coemmei-500126,TaniNod F5SAI"
ok,Rin Refresh 1 Kg,rin-refresh-1-kg.jpg,Household,1.0,,Detergent Powder Refresh Rin REFRESH kg
ok,Scotch Brite Silver Sparks 49,scotch-brite-silver-sparks-49.jpg,Household,1.0,,3PADS Silver Scotch- Sparks Brite Superior Cleaning Power 3M
ok,Surf Xl 500 G (S),surf-xl-500-g-s.jpg,Household,1.0,,Surf excel withALOEVERA
ok,Maggi Spicy Green Chilli25,maggi-spicy-green-chilli25.jpg,Pasta & Noodles,1.0,,Sylek! Maggi MEALZ SPICVCHILLi Mi GORENG 94g
ok,Engage 45 Ml,engage-45-ml.jpg,Personal Care,1.0,,MAN WOMAN ENgAgE PERFUME SPRAY W2 ENGAGE 24hrs MATE bodylicious deo spray AqualityproductfromITCLtd
ok,Brit Cake 5,brit-cake-5.jpg,Bakery & Snacks,1.0,,BRITANNIA Biscuit portfolio Vita JIMIAM marie GOLD nutr CHOIOP cracker DEUCE Good Day ChunKies marie HEARDS Checlaite GOLD Oats bourcon
ok,Brit Jim Jam Pops20,brit-jim-jam-pops20.jpg,Bakery & Snacks,1.0,,BASCUITS BRITANNIA JIMIAM JIMJAM POPS crunchy open cookie with vanilla creme&jammy center Energy 70kcal Perapprox.14gserve (Approx.2Biscuits) kuoasodinduogensnilo alesabeul 350
ok,Parle-G-10Rs,parle-g-10rs.jpg,Bakery & Snacks,1.0,,80g PARLE Parle-G Original Gluco Biscuits PARLE
ok,Sunfeast Fantastik 5,sunfeast-fantastik-5.jpg,Bakery & Snacks,1.0,,Sunfeast Enduring Valuc Fantastik! 22 Mini Treats WAFERBISCUITS
ok,Unibic Cashew Al 10Rs,unibic-cashew-al-10rs.jpg,Bakery & Snacks,1.0,,FiNGER UNIBIC COOKiES CASHEW Cookies Handcrafed SIGNATURECOLLECTION CreativeVisualization
ok,Dairy Milk Silk Bubbly46G,dairy-milk-silk-bubbly46g.jpg,Chocolates & Candies,1.0,,"SCAN'ME Oabury DairyMilk, SILK Bubbly CHOCOLATE Per 20gServe Calorie 109 5% OIRDAA"
ok,Pitambari Rooperi,pitambari-rooperi.jpg,Household,1.0,,Pitambari Rooperi Instant Contact Silver Shine GIC
ok,Surf Xl Mat Liq Fl 1L Refill,surf-xl-mat-liq-fl-1l-refill.jpg,Household,1.0,,NEW FORMULA REMOVES TOUGH 20 STAINS EVEN IN MINUTES CYCLE Surf exce MATIC FRONT LOAD
ok,Dabur Amla 275Ml,dabur-amla-275ml.jpg,Personal Care,1.0,,NEWPACK Dabur Amla Hatr
ok,Brit Milk Bikis 30,brit-milk-bikis-30.jpg,Bakery & Snacks,1.0,,BISCUITS BRITANNIA 5PACKSFOR AppaxBisu Per13g serve
ok,Sunfeast Hifi Cas But Co-5Rs,sunfeast-hifi-cas-but-co-5rs.jpg,Bakery & Snacks,1.0,,16%EXTRA Cashew Cookies BISCUITS unfeast Sunfeast Sunfeast HiFi HiFi
ok,Dairy Milk Fruit & Nut80G,dairy-milk-fruit-nut80g.jpg,Chocolates & Candies,1.0,,"Fruit and Nut FRUTE Dairy Mik, 80 gm"
ok,Sundrop Blue 800Ml,sundrop-blue-800ml.jpg,Cooking Oils,1.0,,REFINEOSUINR REFINEDS NCAEDENSMIN Sundrop Sundrop SupertiteAdvanced SupetiteAdvanceo Getup Save Rs. Manufactur ckedfor:AgroTechFoodsLid Sundrop
ok,Surf Xl Bar 10Rs,surf-xl-bar-10rs.webp,Household,1.0,,10gFREE Stain eraser Surf excel
ok,Surf Xl Bar-150G,surf-xl-bar-150g.jpg,Household,1.0,,Stain Surf eraser Detergent Bar 150
ok,Mtr Roasted Semia 170G,mtr-roasted-semia-170g.jpg,Pasta & Noodles,1.0,,"New&Improved* MTR Roasted Vermicelli Any Time Use MTRRoasted Vermicelli to preparedelicious vegetablepulao, upma and creamykheer. Net Quantitye 400g otein Maine illustration"
ok,Nissin Korean 80G,nissin-korean-80g.jpg,Pasta & Noodles,1.0,,NISSIN Cedicicus Spiciss Korean Veg Geki Taate HOT& SPICY KUREANVERR
ok,Col Visible White Pur 120G,col-visible-white-pur-120g.jpg,Personal Care,1.0,,"Colgate Anticavity FluorideToothpaste VISIBLE WHITE. PURPLE Color-Corrects Yellow TonesOn1stUsen Removes Surface Stains ENAMELSAFE"" 100g+20g"
ok,Dabur Red T Paste 200 G,dabur-red-t-paste-200-g.jpg,Personal Care,1.0,,Dabur RED PASTEfer eeasCes abur RED Dabur PASTElar TeeehSGems
ok,Kur Kure 20Rs,kur-kure-20rs.jpg,Bakery & Snacks,1.0,,"Made With Dal, Corn&Rice Kurkure NAUGHTY TOMATO OfAdut'sGDAT NAMKEEN"
ok,Nabati Wafer-20,nabati-wafer-20.jpg,Bakery & Snacks,1.0,,6x5 Janduichi nabati WAFER Richoco nabati nabati NO.1 WAFER Cocopuf Chocolate
ok,Par Hide&Seek Almonds30Rs,par-hide-seek-almonds30rs.jpg,Bakery & Snacks,1.0,,PARLE MADEWITHTHEWORLD'S AHIDE SEEK PLAZ WORLD'S BEST MOULDED 20gEXTRA Choolate Chip Cohies
ok,Parle-G 100Rs,parle-g-100rs.jpg,Bakery & Snacks,1.0,,Gfor Genius PARLE Parle-G Original Gluco Biscuits PARLE
ok,Cheeta Fight,cheeta-fight.jpg,Chocolates & Candies,1.0,,CHEETA CH FIGHT FIGHT SAFETYMATCHES SAFETYMATCHES 2VEELAWVICHE
ok,Munch 5- Box,munch-5-box.png,Chocolates & Candies,1.0,,muinch Neste what'sNEW munch CRUNCHIKIOUS What'sNEV munch CRUNCHERGOUSN
ok,Ural,ural.png,Health & Wellness,1.0,,Abbott Ural URINARYTRACT HEALTH PleasantlyFlavoredAlkalinizer Relieves prickling and burning sensation Reduces uricacid level LemonFlavour Effervescent Granules 28X4GSACHETS
ok,Close Up Whitening 100G,close-up-whitening-100g.jpg,Personal Care,1.0,,WHITE WHITE NOW NOW WHITE NOW TRANG BAT TONG3X' VOI TINH THEBLUESAPPHIRE TRANG BATTONG3X VOI TINR THE BLUESAPPHIRE closeup closeup BUELGAT nghe cong BLUELIGHT
ok,Brit Cake Fruit30Rs,brit-cake-fruit30rs.jpg,Bakery & Snacks,1.0,,KE BRITANNIA Goboles fruit cake gateau aux fruits Net Weight/ Poids
ok,Brit Nc Digestive50Rs,brit-nc-digestive50rs.png,Bakery & Snacks,1.0,,C20 BRTANNIA EXTRA nutri choire
ok,Goodday Cashew 10Rs,goodday-cashew-10rs.jpg,Bakery & Snacks,1.0,,TM LIGHTF BRITANNIA YEARS Good CASHEW COOKIES Day ZEROTrans Fat
ok,Nabati Wafer-5,nabati-wafer-5.webp,Bakery & Snacks,1.0,,1PCS nabati 1PCS WAFER Pinklava nabati 1PCS WAFER nabati WHITE 1PCS WAFER Richeese nabati 1 PCS Vitakrin nabati VITAMINC MENGANDUNG WAFER Richoco
ok,Nippat 24 30Rs,nippat-24-30rs.jpg,Bakery & Snacks,1.0,,"Modern kitchens NIPPAT NO ARTIFICIAL LFLAVORS PRESERVATIVE Fresh,crispyTasty"
ok,Saffola Honey 50G,saffola-honey-50g.jpg,Health & Wellness,1.0,,Saffola Honery CNO ADDED SUGAK 100%PURE
ok,Lock,lock.jpg,Household,1.0,,LOCK www.locknlock.com 1L/1.0QT/33OZ Dishwasher safe
ok,Mugi Spotless Blue,mugi-spotless-blue.jpg,Household,1.0,,99996 KUS GERMS Mugi SPOTLESS SafeandPowerClean BLUE 10X POWERFUL CLEANING KLLSCIRMSANDDEOOORITES TOILETCLEANER LEMON
ok,Sapna 6X6,sapna-6x6.jpg,Household,1.0,,SAPNATS BOX AS09 100gm Sapna UHANA SOADKESARCHANDAN ALOEV BHANA Sapna Sapna ANA ALMONDOIL SONP KESAR CHANDAN na UTAM Soap ROSE apna SORPALOEVERA Soap MOGRA
ok,Maggi 30Rs,maggi-30rs.jpg,Pasta & Noodles,1.0,,PACK OF 96 Maggi TASTEMAKERSACHETINSID TRULY GOOD Made withchoicest qudityspkes withGoodness of IRON Ifaserveis70g Find out more 13% 30% Masala* %ofGuidelineDailyAmountsofan averageadut [200kcal] InstantNoodleswithSeasoning*
ok,E18 Eye Drama,e18-eye-drama.jpg,Personal Care,1.0,,ELLE ELLE ELLE ELLE 18 ELLE 18 ELLE 18 EYEDRAMA 18 18 BOLD BLACK BOLD BLACK EYE EYE DRAMA DRAMA BOLDBLACK BOLDBLACK YE DRAMA LASTS ALL DAY LASTSALLDAY SMUDGEPROOF SMUDGE PROOF WATER PROOF WATER PROOF
ok,Brit Marie Gold-5,brit-marie-gold-5.jpg,Bakery & Snacks,1.0,,PACKS INSIDE BRITANNIA marie GOLD BRIA SUGGESTEDSERVING NETW./POIDSNET:600g(21.2Z)
ok,Brit Milk Bik 10Rs,brit-milk-bik-10rs.jpg,Bakery & Snacks,1.0,,BRITANNIA Milk Bikis BISCUITS
ok,Brit Milk Rusk63G,brit-milk-rusk63g.jpg,Bakery & Snacks,1.0,,far thepeufice BRITANNIA MilkRusks ighe otp lt delou
ok,Brit Nc Cracker-10Rs,brit-nc-cracker-10rs.jpg,Bakery & Snacks,1.0,,cracker BRITANNIA nutri NEW choice nutr SUGAR FREE cracker
ok,Brit Thin Arrowroot,brit-thin-arrowroot.webp,Bakery & Snacks,1.0,,HAPPY arrow BRITANNA nutri choice THIN arrowroot ZEROTRANS FAT
ok,Hide & Seek Coffe 30,hide-seek-coffe-30.jpg,Bakery & Snacks,1.0,,PARLE MADEWITHTHEWORLD'S inest Choolates PLATINA HIDE WORLDS BESTMOULDEDCOOKIES CAFFE WithChocolateChips&Coffee MOCHA
ok,Bisleri 300Ml,bisleri-300ml.png,Beverages,1.0,,"50 300ml 24 Bisleri incase Niva""Beilet bleol seed.L1009"
ok,Kr Rose Milk 200G,kr-rose-milk-200g.png,Beverages,1.0,,ROSE MILK
ok,Kit Kat 20Rs,kit-kat-20rs.webp,Chocolates & Candies,1.0,,Nestle at Kit
ok,Lotte Choco Pie 20,lotte-choco-pie-20.jpg,Chocolates & Candies,1.0,,LOTTE Happy Choco Maments Pie 12 PACKS 336g71.85cm NoArtificial Colors NoPreservatives
ok,Nestle Classic 50Rs,nestle-classic-50rs.png,Chocolates & Candies,1.0,,10%EXTRA Nestle CLASSIC
ok,Everyday Milk Powd 400G,everyday-milk-powd-400g.png,Dairy & Fats,1.0,,Every Nestle Day DairyWniterer Pertect Tea's Partner THCK& TASTY MEDIUMFAT DAIRYWHITENER
ok,Scotch Brite Steel,scotch-brite-steel.jpg,Household,1.0,,Stainless Scotch- Steel Scrub Brite Tough Sta 3M
ok,F&L Ayur 25G,f-l-ayur-25g.jpg,Personal Care,1.0,,Ayur CUCUMBER TACEPACK CiarsnFacePad
ok,Gar Black Nat 3.0,gar-black-nat-3-0.jpg,Personal Care,1.0,,3.0 37 BROWNBLACK GARNIER Blach ALMONDOIL BLACKTEA EXTRACT Naturals OILENRICHEDCREMECOLOR Natural LookingResult>Proven NOAmmonia WORKSIN 5XShiny&SoftHair 15 100%GreyCoverage MIN
ok,Brit Cake Cho 30,brit-cake-cho-30.webp,Bakery & Snacks,1.0,,KE BRITANNIA oldoles vanilla choco marble cake 30 Marble Cake
ok,Goodday Choco-Chips-30,goodday-choco-chips-30.jpg,Bakery & Snacks,1.0,,SONALI HALALFOOD FOOD&SPICES BRITANNIA CHOCOCHIP Good COOES 30 Day More
ok,Dairy Milk 40G,dairy-milk-40g.jpg,Chocolates & Candies,1.0,,"MAHA PACK Oadoury Dairy Milk, CHOCOLATE"
ok,Dairy Milk Crispello20Rs,dairy-milk-crispello20rs.jpg,Chocolates & Candies,1.0,,"DairyMik, Crispell. CHOCOLATE"
ok,Ariel 10Rs,ariel-10rs.jpg,Household,1.0,,PERFECTWASH 259 FREE ARIEL PERFECTWASH MRP:10.00 CASECOUNT:5STREAMERS 80g 1STREAMER=12UNITS
ok,Anil Corn Vermicelli,anil-corn-vermicelli.jpg,Pasta & Noodles,1.0,,Grosery Grosun Grosey Grose rosary Grosery osoryc radition Above Generations rosory GroseryG Anil rosaryGr Since1984 srosery CORN VERMICELLI roseryG roseryG ay affranryaCholanvencele NETWT :180 g (6.30) PRODUCT OF INDIA NETWEIGHT:1809 rosaryG roseryG roseryG oseryG ryG rosory rosary rostry rosaryG G
ok,Maggi 420 G,maggi-420-g.jpg,Pasta & Noodles,1.0,,ENPORT PACK Maggi Authentic Indian Noodles masala* SIMPLY GOOD PERTPUCASE NETWT2.460Z (70g)
ok,Dabur Red T Paste 36G,dabur-red-t-paste-36g.jpg,Personal Care,1.0,,RED Dabur PASTEFORTHETH&GUMS TEPSDENTALPRORLEASAWAY LA RED Dabur PASTEFORTEETH&GUMS KEEPSDENTALPROBLEMS.AWAY
ok,A.P Rose Cookies-55,a-p-rose-cookies-55.jpg,Bakery & Snacks,1.0,,"ROSE BAKERY BestQuality Marketing By: NEWSATHI ENTERPRISE Bhangar,Panapukur, 24Pgs.(S) Rose Bakery Cookies"
ok,Cooba Donut Cake,cooba-donut-cake.jpg,Bakery & Snacks,1.0,,COOBA Chocolate DONUT CAKE
ok,Sunfeast Nice 150G,sunfeast-nice-150g.jpg,Bakery & Snacks,1.0,,Sunfeast NICE
ok,Bisleri 500Ml,bisleri-500ml.jpg,Beverages,1.0,,500ml Bisleri 500 trusted since 1969 24 Bottles
ok,Frooti 10Rs,frooti-10rs.jpg,Beverages,1.0,,Fregti ParleAgro Frooti Jhe FRESHn TUICY 1f0mlx40
ok,Mtr Badam Drink 180Ml,mtr-badam-drink-180ml.jpg,Beverages,1.0,,"NO ADDEO PRESERVATIVES MTR Badam Drink NO MTR MTR Badam am Ba DAIRY BEVERAGE Drink Drink WITH ALMOND BITS RAGE DAIRYBEVERAGE WITH ALMOND BITS DAIRYE DBITS DAIE WITHAL DAL WITH WIT Withrealbits of Almond"" Withreal b ProductofIndia Almond MTR Withreal bits ofAlmond"" PACK OF6 NO ADDED Product of India "
ok,Chocolate,chocolate.jpg,Chocolates & Candies,1.0,,Free10Pc UR.10.00 Choco Rides Deposited Chocolate Candy mRides
ok,Dairy Milk Lickables,dairy-milk-lickables.jpg,Chocolates & Candies,1.0,,Cadbury DairyMilk lickables SCOOPIT! LICKIT! LOVEIT! NOW WITH EXCITING TOYS
ok,Kit Kat Chunky 40G,kit-kat-chunky-40g.jpg,Chocolates & Candies,1.0,,CHUN Pupran Salted Pae pnaj12g CHUNKY Kickeo Caramel Nestle FUDGE
ok,Saffola Oats 200G,saffola-oats-200g.jpg,Health & Wellness,1.0,,Saffola OATS 100%Natural Creamy Cats
ok,Comfort Blue 4X4,comfort-blue-4x4.jpg,Household,1.0,,"SPECIAL PRICE Comfort CONCENTRATE X6 FRAGRANCE COLOUR SUPERIOR PROTECTION SOFTNESS"" BLUE LOVE 905ML"
ok,Nylon Rope,nylon-rope.jpg,Household,1.0,,Nylon Rope 80%
ok,Nissin Korean 130G,nissin-korean-130g.jpg,Pasta & Noodles,1.0,,HOT&SPICY Geki KOREANVEGFUNON PACK NISSIN PACK Spicy Geki SAVE Korean Ramen HOT&SPICY KOREAN VEG FLAVOUR
ok,Bella Cotton Buds 100Pcs,bella-cotton-buds-100pcs.jpg,Personal Care,1.0,,bella 100%cotton COTTON BUDS 100 WATTESTABCHEN PATYCZKI HIGIENICZNE
ok,Dove Beauty Bath100G,dove-beauty-bath100g.jpg,Personal Care,1.0,,"Dove cream beautybathingbar for soft, smooth,glowing skin MOISTURISING CREAM"
ok,Brit Cake Muffills,brit-cake-muffills.webp,Bakery & Snacks,1.0,,KE Goles BRITANNIA Goboles orange bites
ok,Brit Milk Bikis 5Rs,brit-milk-bikis-5rs.jpg,Bakery & Snacks,1.0,,BRITANNIA BISCUITS
ok,Brit Nc Digestive 100 Gm,brit-nc-digestive-100-gm.jpg,Bakery & Snacks,1.0,,BRITANNIA nutri CHOICE HUTRIOHDIOL Digestive Hi-Fibre
ok,Goodday Cashew 25Rs,goodday-cashew-25rs.jpg,Bakery & Snacks,1.0,,BRITANNIA Good Day CASHEW COOKIES
ok,Pringles 107G,pringles-107g.jpg,Bakery & Snacks,1.0,,Rate Matic DEALBACHAT latic PRINGLES CHAT ORIGINAL Rate
ok,Dairy Milk Silk Roas Al134G,dairy-milk-silk-roas-al134g.jpg,Chocolates & Candies,1.0,,"100% 100% COCOA COCOA COA RCED Cabury Calbury Dairy Milk, yMik. Dairy! SIL SILK ILK CHOCO CHOCOLATE COLATE"
ok,Fortune S.F Oil 500Ml,fortune-s-f-oil-500ml.jpg,Cooking Oils,1.0,,Fortune TheBetterCookingOil Fortune Fortune Fortune Fortune Fortune CORNOIL SOYALTANON Fortune
ok,Hatsun Curd 200G,hatsun-curd-200g.png,Dairy & Fats,1.0,,HATSUN Curo Made from Toned Milk HATSUN Curd ed Mi
ok,Glucovita Bolts-10,glucovita-bolts-10.jpg,Health & Wellness,1.0,,"GLUCOVITA BOLTS ""Instant Energy."
ok,Max Protein Peanut Butter,max-protein-peanut-butter.jpg,Health & Wellness,1.0,,RileBite MAX PROTEIN CLASSIC CRUNCHY PEANUT BUTTER 340g
ok,Surf Xl Bar 240 G,surf-xl-bar-240-g.jpg,Household,1.0,,BIGBAR Stain eraser Surf excel
ok,Brit Bourbon 35,brit-bourbon-35.jpg,Bakery & Snacks,1.0,,BRITANNIA bourbon Bourbon ChocoKreime Biscuits NETWL/POIDSNET97g(3.402)
ok,Brit Milk Cream 35Rs,brit-milk-cream-35rs.jpg,Bakery & Snacks,1.0,,BRITANNIA Milk Bikis MILKYSANDWICH SandwichBiscuits MilkCream 100 Biscuits
ok,Cheetos 10Rs,cheetos-10rs.webp,Bakery & Snacks,1.0,,FritoLay Heetos Faminot heetos 10 BAGS 10 INDMIDUAL BAGS:1 OZ EACH CHEETOS Crunchy FLAMIN HOT? TOTAL NET WT. 10 OZ. (283.5 g) Cheese Flavored Snacks-10Z.Ea
ok,Sunfeast Dark F Ch-25,sunfeast-dark-f-ch-25.jpg,Bakery & Snacks,1.0,,Sunfeast Dark Fantasy Choco Fills NETWT.:75g CENTER FILLED CHOCO CREME COOKIES
ok,Unibic Choco Ripple Cookies-10,unibic-choco-ripple-cookies-10.png,Bakery & Snacks,1.0,,Choco UNIBIC Ripple Cookies ChocoRipple Choco Ripple UNIBIC UNIBIC Cookiers Cookies Cookies
ok,Perk-5Rs,perk-5rs.jpg,Chocolates & Candies,1.0,,PICK YOUR FAVOURITE NEW 21 units Caoury inside PERK Mini Treats MORECHOCOLATEY&SUPERCRISPY! PERK NEW PLUS
ok,Max Protein 125 Rs,max-protein-125-rs.png,Health & Wellness,1.0,,MAX PROTEIN. TOSARPEOTEEGOSLAC MAX PROTEIN. RROSBIN
ok,Aim Matches,aim-matches.jpg,Household,1.0,,"AIM incl.,ofall taxes. Mfd.by Amar Splints Pvt. Ltd., Shamli-247776.（U.P.） MRPR SAFETY MATCHES 10MatchBoxeseach of1.00Containing 35SticksperMatchBox. MarketedbyITCLimited, 37.J.L.NehruRoad,Kolkata-700071. Forfebackomplaintsontact:QualtyManag ITCLimitedSBUMatchesBusiness69ChamiersRoad Chnnai-0018.Ph0"
ok,Anil Idiyappam Flour 500 G,anil-idiyappam-flour-500-g.jpg,Pasta & Noodles,1.0,,Idiyappam Flour IDIYAPPAM Anil FLOUR Since1584 Tradition Above Generations 500 NETWEIGHT:5009 gms
ok,Lays Rs-20,lays-rs-20.webp,Bakery & Snacks,1.0,,Buddy With Micreligiht Salr back Lays ClassicSalted
ok,Cavins Milkshake,cavins-milkshake.jpg,Beverages,1.0,,"Cavins KAJU BUTTERSCOTCH Milkshake Milk isa richsource ofcalcium,proteins andminerals Butterscotch flavoured"
ok,Jvs Groundnut Oil 1 Lt,jvs-groundnut-oil-1-lt.jpg,Cooking Oils,1.0,,JVS Groundnut Oil Gold inof Enquiry.jvyes@gmail.com www.jvyes.com
ok,Hatsun Curd 500G,hatsun-curd-500g.jpg,Dairy & Fats,1.0,,HATSUN Curd Madefrom Toned Milk NEFQUANTITY: 500g
ok,Maggi 15Rs,maggi-15rs.png,Pasta & Noodles,1.0,,Maggi *TASTEMAKERSACHETINSIDE Minute dles TRULY GOOD Made with choicest qudlity spices with Goodness of IRON FASy PEASY Recipe faserveis70g Find out more Energy InstantNoodleswithSeasoning %ofGuidelineDailyAmountsofan Masala average adult [2000kcal]
ok,Col Active Salt 100 G,col-active-salt-100-g.jpg,Personal Care,1.0,,Colgate' Fightgerms withthe goodness Of Active Salt and Lemon
ok,Col Swarna Vedshakthi200G,col-swarna-vedshakthi200g.jpg,Personal Care,1.0,,NEWHerbalFamilyProtection Colgate SWARNA VEDSHAKTI Created with AyurvedicExpertise 200g +STRENGTHENING+FRESHNESS+ANT-GERM+MASSAGE+GUMCARE
ok,Comb,comb.jpg,Personal Care,1.0,,Self Cleaning Hair Comb Before After
ok,Dove 10In1 10Rs,dove-10in1-10rs.png,Personal Care,1.0,,Dove DAMAGHURERAPY HAIRTREATMENT rdsroaadhei
ok,Brit Fudge It20Rs,brit-fudge-it20rs.jpg,Bakery & Snacks,1.0,,"DESSERT DELIGHT PACK Coetains Egg BRITANNIA CaKe Fudgelt ""Creatherisualisatic CHOCO BROWNIES PACKS sskaPer40gsere INSIDE"
ok,Brit Marie 10Rs,brit-marie-10rs.webp,Bakery & Snacks,1.0,,Vitominst Minorols BRITANNIA marie GOLD
ok,Brit Nc Digestive10Rs,brit-nc-digestive10rs.jpg,Bakery & Snacks,1.0,,NEW BRITANNA Digsine BRITANNIA Digestive BRITANIIA Original NETWT./POIDSNET400ge (14.110z) (0.88Tb) Biscits Zero%transfat Wholewheatflour Noaddedartificial colors
ok,Brit Treat Cr Wafers5Rs,brit-treat-cr-wafers5rs.jpg,Bakery & Snacks,1.0,,BRITANNIA Treat RICH CREME STRAWBERRY FLAVOURED WAFERS BRITANNIA Treat rea RICH CREME CHOCO FLAVOURED.WAFERS BRITANNIA Treat Treat RICH CREME ORANGE FLAVOURED WAFERS
ok,Brit Vita Marie Gold 10,brit-vita-marie-gold-10.jpg,Bakery & Snacks,1.0,,BRITANNIA Vita mariecOLD marie Yita GOLD
ok,Goodday Pista Badam 25,goodday-pista-badam-25.jpg,Bakery & Snacks,1.0,,BRITANNIA Cood Dal PISTA BADAM Energy 77 kcal COOKIES Per15g serve (Approx.28iscuits)
ok,Malkist 50Rs,malkist-50rs.jpg,Bakery & Snacks,1.0,,IMPORTED MAYORA Malkist unlt Cheese Flavoured Crunchy Layered Crackers
ok,Dairy Milk Crispello 35G,dairy-milk-crispello-35g.jpg,Chocolates & Candies,1.0,,Cadbury Crspello CHOCOLATE
ok,Porna Rice Oil 910G,porna-rice-oil-910g.jpg,Cooking Oils,1.0,,SKM PORNA PORNA Refined Rice Bran Oil with Goodness of Oryzanol 1e APRODUCTOF SKM GROUP PORNA REFINED RICE BRAN OIL
ok,Everyday Milk Pow 10Rs,everyday-milk-pow-10rs.jpg,Dairy & Fats,1.0,,New Every Nestle yDay
ok,Scotch Brite 2 In 1 32,scotch-brite-2-in-1-32.jpg,Household,1.0,,"MediumDuty Scrub Sponge Pad Scotch Brite. PROFESSIONAL ""FORINSTITUTIONALUSE"" ·Food safe ·Easytouse ·Dual action .Long lasting ·HACCPCertified No.74 8190136113046891 2 Nos 3M 75mmx100mm"
ok,Surf Xl Mat Liq Fr L 4 Lt,surf-xl-mat-liq-fr-l-4-lt.jpg,Household,1.0,,4L NEW MEGA SAVER FORMULA PACK Surf excel MATIC TOPLOAD REMOVESTOUGH DRIEDSTAINSA
ok,Col Zig Zag 6Pc,col-zig-zag-6pc.jpg,Personal Care,1.0,,Colgate ZIGZAG Colgate Colaote Colgate Colgate Colgate Colgate Colgate Colgate Colante
ok,Dove Serum Bar75G,dove-serum-bar75g.jpg,Personal Care,1.0,,Dove serum bar HYDRATION SERUM freshhydrate DERMATOLOGICALLYTESTEDI
ok,Gil Mach3 8 Cartridges,gil-mach3-8-cartridges.jpg,Personal Care,1.0,,Gillette =MACH3 TM 90063021 PAP ys4Moch3 2-countcanridgpocks
ok,Gokul 300 G,gokul-300-g.jpg,Personal Care,1.0,,GOKUL Beauty Powder LONG LASTING FRESHNESS
ok,Lux Bright Glow 100G,lux-bright-glow-100g.jpg,Personal Care,1.0,,BRIGHTGLOWSOAPBAR NEW NEW LUX LUX Bright Glow JASMINE VITAMINC+GLYCERIN 100 2x
ok,Ellu Urundai,ellu-urundai.jpg,Sweeteners,1.0,,TOTCO FOODS ELLU URUNDAI (BLACK) 15 PCS PURE NATURAL VTG SNACS
ok,Water Colour,water-colour.png,Toys & Stationery,1.0,,DOMS AO-LEVCR_ENTERPRISES SalePrice335 EVERYAMNITIONNEEDSPREPARATION der trughes COOVRNEAP WATER COLOUR PENCILS 24 SHADES
ok,Medimix 3X75G,medimix-3x75g.jpg,Personal Care,1.0,,SUPER SAVE SAVER Since1969 PACK medimix AYURVEDIC 18-Herbs withNatural Oils Natune Protect Healthy&ProtectedSkin 3x125g=375g
ok,Navratna Oil 50 Ml,navratna-oil-50-ml.jpg,Personal Care,1.0,,Navratna COOL Navratna AYURVEDIC OIL COOL Navratna AYURVEDICOIL COOL WITH ACTIVE 9ACTIVE HERBALINGREDIENTS With HERBAL INGREDIENTS Relieves·Relaxes.Rejuvenates Relieves·Relaxes·Rejuvenates 50ml
ok,Nivea Deo Roll On 25Ml,nivea-deo-roll-on-25ml.webp,Personal Care,1.0,,"NIVEA deodorant pearl &beauty PEARLEXTRACT &AVOCADOOIL 48jam/0%alcoho 25ml ketiakhalus,lembut,&cantik"
ok,Yard Eau De Parfum 18Ml,yard-eau-de-parfum-18ml.jpg,Personal Care,1.0,,YARDLEY LONDON YARDLEY LONDON otr BREEZE COMPACTPERFUME Net Vol.: 18 ml COMPACT PERFUME 18ml
ok,Mangaldeep Treya20Rs,mangaldeep-treya20rs.jpg,Pooja & Religious,1.0,,MADGALDEEP TREya PUIAAOARRATTIS 3in1
ok,Aashirvaad Crystal Salt 1Kg,aashirvaad-crystal-salt-1kg.jpg,Salt & Condiments,1.0,,AASHIRVAAD lodizedCrystalSalt MADEFROM NATURAL SEASALTCRYSTALS SunDried for3Weeks
ok,Sak Turmeric 200G,sak-turmeric-200g.webp,Spices & Masalas,1.0,,SAKTHI TURMERIC POWDER Pure Spices Net.wt.
ok,Fortune Atta 1Kg,fortune-atta-1kg.jpg,Pulses & Grains,1.0,,fortune pock chakki fresh atta 100280 Omoldo fortune chekkifreshotto
ok,Kissan Jam 10Rs,kissan-jam-10rs.jpg,Salt & Condiments,1.0,,WITH 100 rea FRUITS kissan SINCE1934 MIXEDFRUIT -JAM- PerServe (20g) GDA
ok,Bru-5,bru-5.jpg,Tea & Coffee,1.0,,BRU Instant
ok,Key Chain,key-chain.jpg,Toys & Stationery,1.0,,OmtMar KEY CHAIN
